,구,동,주야간,노면상태,기상상태,동_risk,주야간_risk,노면상태_risk,기상상태_risk,total_risk,corr_risk,동_eclo,주야간_eclo,노면상태_eclo,기상상태_eclo,eclo_risk_sum,eclo_risk_mul
780,팔달구,지동,주간,젖음/습기,맑음,35.0,2.0,4.0,5.0,46.0,81.56879907930191,4.536585365853658,4.476795931341386,4.841059602649007,4.460807600950119,64.31524850079417,209.4023560829074
781,장안구,조원동,주간,서리/결빙,비,37.0,2.0,3.0,4.0,46.0,83.37336059160364,4.770833333333333,4.476795931341386,4.875,4.798319327731092,64.92094859240581,219.29270250694046
782,장안구,송죽동,야간,젖음/습기,눈,39.0,1.0,4.0,2.0,46.0,85.23560102806329,4.428571428571429,4.488599348534202,4.841059602649007,3.5714285714285716,63.329658951183205,203.70998061627307
783,영통구,원천동,주간,기타,기타,41.0,2.0,2.0,1.0,46.0,86.98248361620715,4.8,4.476795931341386,4.666666666666667,4.833333333333333,64.77679593134138,219.92025852934944
784,권선구,고색동,야간,적설,기타,43.0,1.0,1.0,1.0,46.0,88.84472405266678,3.962962962962963,4.488599348534202,4.25,4.833333333333333,63.5348956448305,183.97934008927493
785,장안구,파장동,주간,적설,비,39.0,2.0,1.0,4.0,46.0,85.17792210390539,4.63265306122449,4.476795931341386,4.25,4.798319327731092,64.15776832029697,213.07033856136223
786,영통구,원천동,주간,적설,눈,41.0,2.0,1.0,2.0,46.0,86.98248361620713,4.8,4.476795931341386,4.25,3.5714285714285716,63.09822450276995,217.1464490055399
787,팔달구,지동,야간,건조,맑음,35.0,1.0,5.0,5.0,46.0,81.62647800345981,4.536585365853658,4.488599348534202,4.444769140853302,4.460807600950119,63.930761456191284,207.79697086242933
788,장안구,파장동,야간,적설,맑음,39.0,1.0,1.0,5.0,46.0,85.23560102806329,4.63265306122449,4.488599348534202,4.25,4.460807600950119,63.83206001070881,211.71610674103988
789,영통구,원천동,야간,서리/결빙,기타,41.0,1.0,3.0,1.0,46.0,87.04016254036503,4.8,4.488599348534202,4.875,4.833333333333333,64.99693268186753,220.74693268186752
790,장안구,파장동,야간,기타,비,39.0,1.0,2.0,4.0,46.0,85.23560102806329,4.63265306122449,4.488599348534202,4.666666666666667,4.798319327731092,64.58623840415645,213.688679380547
791,장안구,송죽동,주간,서리/결빙,눈,39.0,2.0,3.0,2.0,46.0,85.17792210390539,4.428571428571429,4.476795931341386,4.875,3.5714285714285716,63.351795931341385,203.43573471982563
792,장안구,조원동,야간,젖음/습기,비,37.0,1.0,4.0,4.0,46.0,83.43103951576154,4.770833333333333,4.488599348534202,4.841059602649007,4.798319327731092,64.89881161224763,219.5669484033879
793,장안구,송죽동,주간,젖음/습기,기타,39.0,2.0,4.0,1.0,46.0,85.1779221039054,4.428571428571429,4.476795931341386,4.841059602649007,4.833333333333333,64.57976029589516,205.86544932089785
794,장안구,송죽동,주간,기타,흐림,39.0,2.0,2.0,3.0,46.0,85.1779221039054,4.428571428571429,4.476795931341386,4.666666666666667,4.421875,63.99390902657948,204.26683591030184
795,영통구,원천동,야간,기타,눈,41.0,1.0,2.0,2.0,46.0,87.04016254036503,4.8,4.488599348534202,4.666666666666667,3.5714285714285716,63.52669458662943,217.76478982472466
796,장안구,파장동,야간,젖음/습기,눈,39.0,1.0,4.0,2.0,46.0,85.23560102806329,4.63265306122449,4.488599348534202,4.841059602649007,3.5714285714285716,63.53374058383626,211.66916428974244
797,장안구,송죽동,주간,적설,비,39.0,2.0,1.0,4.0,46.0,85.17792210390539,4.428571428571429,4.476795931341386,4.25,4.798319327731092,63.95368668764391,205.11115488789287
798,영통구,원천동,야간,적설,흐림,41.0,1.0,1.0,3.0,46.0,87.04016254036503,4.8,4.488599348534202,4.25,4.421875,63.9604743485342,218.80422434853418
799,장안구,조원동,주간,건조,눈,37.0,2.0,5.0,2.0,46.0,83.37336059160366,4.770833333333333,4.476795931341386,4.444769140853302,3.5714285714285716,63.263826976956594,214.84112804313975
800,장안구,파장동,야간,서리/결빙,흐림,39.0,1.0,3.0,3.0,46.0,85.23560102806329,4.63265306122449,4.488599348534202,4.875,4.421875,64.41812740975868,213.05269373628929
801,장안구,파장동,야간,건조,기타,39.0,1.0,5.0,1.0,46.0,85.2356010280633,4.63265306122449,4.488599348534202,4.444769140853302,4.833333333333333,64.39935488394532,212.21924777388915
802,장안구,송죽동,야간,적설,맑음,39.0,1.0,1.0,5.0,46.0,85.23560102806329,4.428571428571429,4.488599348534202,4.25,4.460807600950119,63.62797837805575,203.7569230675705
803,장안구,연무동,야간,적설,맑음,39.0,1.0,1.0,5.0,46.0,85.23560102806329,3.9591836734693877,4.488599348534202,4.25,4.460807600950119,63.15859062295371,185.4508006185909
804,권선구,호매실동,주간,젖음/습기,비,36.0,2.0,4.0,4.0,46.0,82.47107983545277,4.232558139534884,4.476795931341386,4.841059602649007,4.798319327731092,64.34873300125636,199.883200607459
805,권선구,구운동,야간,기타,기타,42.0,1.0,2.0,1.0,46.0,87.94244329651592,4.9411764705882355,4.488599348534202,4.666666666666667,4.833333333333333,64.92977581912243,226.18467777990676
806,권선구,구운동,야간,적설,눈,42.0,1.0,1.0,2.0,46.0,87.9424432965159,4.9411764705882355,4.488599348534202,4.25,3.5714285714285716,63.251204390551,223.41086825609722
807,장안구,연무동,야간,젖음/습기,눈,39.0,1.0,4.0,2.0,46.0,85.23560102806329,3.9591836734693877,4.488599348534202,4.841059602649007,3.5714285714285716,62.860271196081165,185.40385816729346
808,장안구,파장동,주간,기타,흐림,39.0,2.0,2.0,3.0,46.0,85.1779221039054,4.63265306122449,4.476795931341386,4.666666666666667,4.421875,64.19799065923254,212.2260195837712
809,권선구,호매실동,주간,건조,흐림,36.0,2.0,5.0,3.0,46.0,82.47107983545278,4.232558139534884,4.476795931341386,4.444769140853302,4.421875,63.575998211729576,196.81515559020514
810,장안구,조원동,야간,건조,흐림,37.0,1.0,5.0,3.0,46.0,83.43103951576155,4.770833333333333,4.488599348534202,4.444769140853302,4.421875,64.12607682272085,216.49890338613403
811,장안구,연무동,야간,서리/결빙,흐림,39.0,1.0,3.0,3.0,46.0,85.23560102806329,3.9591836734693877,4.488599348534202,4.875,4.421875,63.74465802200359,186.7873876138403
812,장안구,연무동,주간,서리/결빙,눈,39.0,2.0,3.0,2.0,46.0,85.17792210390539,3.9591836734693877,4.476795931341386,4.875,3.5714285714285716,62.882408176239345,185.12961227084602
813,권선구,구운동,주간,적설,기타,42.0,2.0,1.0,1.0,46.0,87.88476437235802,4.9411764705882355,4.476795931341386,4.25,4.833333333333333,64.50130573526295,225.566336960722
814,권선구,호매실동,주간,서리/결빙,맑음,36.0,2.0,3.0,5.0,46.0,82.47107983545277,4.232558139534884,4.476795931341386,4.875,4.460807600950119,64.04516167182639,198.2547228906892
815,권선구,금곡동,주간,건조,맑음,34.0,2.0,5.0,5.0,46.0,80.66651832315104,4.0256410256410255,4.476795931341386,4.444769140853302,4.460807600950119,63.40801369878583,190.35327044349475
816,장안구,연무동,주간,젖음/습기,기타,39.0,2.0,4.0,1.0,46.0,85.1779221039054,3.9591836734693877,4.476795931341386,4.841059602649007,4.833333333333333,64.11037254079311,187.55932687191824
817,장안구,연무동,주간,기타,흐림,39.0,2.0,2.0,3.0,46.0,85.1779221039054,3.9591836734693877,4.476795931341386,4.666666666666667,4.421875,63.52452127147744,185.96071346132223
818,장안구,연무동,야간,건조,기타,39.0,1.0,5.0,1.0,46.0,85.2356010280633,3.9591836734693877,4.488599348534202,4.444769140853302,4.833333333333333,63.72588549619023,185.95394165144018
819,팔달구,지동,주간,건조,비,35.0,2.0,5.0,4.0,46.0,81.56879907930191,4.536585365853658,4.476795931341386,4.444769140853302,4.798319327731092,64.25646976577944,209.1512026827517
820,장안구,파장동,주간,젖음/습기,기타,39.0,2.0,4.0,1.0,46.0,85.1779221039054,4.63265306122449,4.476795931341386,4.841059602649007,4.833333333333333,64.78384192854821,213.82463299436722
821,권선구,호매실동,야간,건조,비,36.0,1.0,5.0,4.0,46.0,82.52875875961067,4.232558139534884,4.488599348534202,4.444769140853302,4.798319327731092,63.964245956653485,198.27781538698093
822,장안구,연무동,주간,적설,비,39.0,2.0,1.0,4.0,46.0,85.17792210390539,3.9591836734693877,4.476795931341386,4.25,4.798319327731092,63.48429893254187,186.80503243891326
823,장안구,파장동,주간,서리/결빙,눈,39.0,2.0,3.0,2.0,46.0,85.17792210390539,4.63265306122449,4.476795931341386,4.875,3.5714285714285716,63.55587756399444,211.394918393295
824,장안구,조원동,야간,서리/결빙,맑음,37.0,1.0,3.0,5.0,46.0,83.43103951576154,4.770833333333333,4.488599348534202,4.875,4.460807600950119,64.59524028281766,217.9384706866181
825,장안구,송죽동,야간,기타,비,39.0,1.0,2.0,4.0,46.0,85.23560102806329,4.428571428571429,4.488599348534202,4.666666666666667,4.798319327731092,64.38215677150339,205.72949570707763
826,장안구,연무동,야간,기타,비,39.0,1.0,2.0,4.0,46.0,85.23560102806329,3.9591836734693877,4.488599348534202,4.666666666666667,4.798319327731092,63.91276901640135,187.42337325809802
827,영통구,원천동,야간,기타,기타,41.0,1.0,2.0,1.0,45.0,85.95093796509684,4.8,4.488599348534202,4.666666666666667,4.833333333333333,63.7885993485342,215.45526601520086
828,장안구,파장동,야간,젖음/습기,기타,39.0,1.0,4.0,1.0,45.0,84.1463764527951,4.63265306122449,4.488599348534202,4.841059602649007,4.833333333333333,63.79564534574103,209.35964048021864
829,권선구,호매실동,주간,젖음/습기,흐림,36.0,2.0,4.0,3.0,45.0,81.38185526018458,4.232558139534884,4.476795931341386,4.841059602649007,4.421875,62.97228867352528,193.95554829653463
830,영통구,원천동,야간,적설,눈,41.0,1.0,1.0,2.0,45.0,85.95093796509683,4.8,4.488599348534202,4.25,3.5714285714285716,62.11002791996277,212.68145649139132
831,장안구,조원동,야간,기타,맑음,37.0,1.0,2.0,5.0,45.0,82.34181494049335,4.770833333333333,4.488599348534202,4.666666666666667,4.460807600950119,63.38690694948432,212.64680401995145
832,권선구,호매실동,주간,건조,눈,36.0,2.0,5.0,2.0,45.0,81.38185526018458,4.232558139534884,4.476795931341386,4.444769140853302,3.5714285714285716,61.725551783158146,190.69238773306228
833,권선구,금곡동,주간,건조,비,34.0,2.0,5.0,4.0,45.0,79.57729374788283,4.0256410256410255,4.476795931341386,4.444769140853302,4.798319327731092,62.745525425566804,187.24250974966853
834,권선구,호매실동,주간,서리/결빙,비,36.0,2.0,3.0,4.0,45.0,81.38185526018457,4.232558139534884,4.476795931341386,4.875,4.798319327731092,63.382673398607366,195.143962196863
835,장안구,조원동,야간,젖음/습기,흐림,37.0,1.0,4.0,3.0,45.0,82.34181494049335,4.770833333333333,4.488599348534202,4.841059602649007,4.421875,63.52236728451654,213.63929609246352
836,장안구,파장동,야간,기타,흐림,39.0,1.0,2.0,3.0,45.0,84.1463764527951,4.63265306122449,4.488599348534202,4.666666666666667,4.421875,63.209794076425354,207.76102706962263
837,권선구,호매실동,주간,기타,맑음,36.0,2.0,2.0,5.0,45.0,81.38185526018458,4.232558139534884,4.476795931341386,4.666666666666667,4.460807600950119,62.836828338493056,192.96305622402255
838,장안구,파장동,야간,적설,비,39.0,1.0,1.0,4.0,45.0,84.14637645279508,4.63265306122449,4.488599348534202,4.25,4.798319327731092,63.16957173748978,208.60534604721366
839,권선구,구운동,야간,적설,기타,42.0,1.0,1.0,1.0,45.0,86.85321872124771,4.9411764705882355,4.488599348534202,4.25,4.833333333333333,63.51310915245577,221.10134444657342
840,장안구,조원동,야간,건조,눈,37.0,1.0,5.0,2.0,45.0,82.34181494049335,4.770833333333333,4.488599348534202,4.444769140853302,3.5714285714285716,62.27563039414941,210.37613552899117
841,장안구,송죽동,야간,적설,비,39.0,1.0,1.0,4.0,45.0,84.14637645279508,4.428571428571429,4.488599348534202,4.25,4.798319327731092,62.965490104836725,200.6461623737443
842,영통구,원천동,주간,적설,기타,41.0,2.0,1.0,1.0,45.0,85.89325904093894,4.8,4.476795931341386,4.25,4.833333333333333,63.36012926467472,214.8369251960161
843,권선구,서둔동,주간,건조,맑음,33.0,2.0,5.0,5.0,45.0,78.67501299173198,4.7368421052631575,4.476795931341386,4.444769140853302,4.460807600950119,63.119214778407965,209.79726504538408
844,장안구,송죽동,야간,기타,흐림,39.0,1.0,2.0,3.0,45.0,84.1463764527951,4.428571428571429,4.488599348534202,4.666666666666667,4.421875,63.005712443772296,199.80184339615326
845,장안구,조원동,야간,서리/결빙,비,37.0,1.0,3.0,4.0,45.0,82.34181494049334,4.770833333333333,4.488599348534202,4.875,4.798319327731092,63.93275200959863,214.82770999279188
846,장안구,송죽동,야간,서리/결빙,눈,39.0,1.0,3.0,2.0,45.0,84.14637645279508,4.428571428571429,4.488599348534202,4.875,3.5714285714285716,62.3635993485342,198.97074220567706
847,팔달구,지동,주간,건조,흐림,35.0,2.0,5.0,3.0,45.0,80.47957450403372,4.536585365853658,4.476795931341386,4.444769140853302,4.421875,62.88002543804835,203.22355037182732
848,장안구,송죽동,야간,젖음/습기,기타,39.0,1.0,4.0,1.0,45.0,84.1463764527951,4.428571428571429,4.488599348534202,4.841059602649007,4.833333333333333,63.59156371308797,201.40045680674928
849,팔달구,지동,주간,젖음/습기,비,35.0,2.0,4.0,4.0,45.0,80.4795745040337,4.536585365853658,4.476795931341386,4.841059602649007,4.798319327731092,63.65276022757514,206.29159538908118
850,팔달구,지동,주간,서리/결빙,맑음,35.0,2.0,3.0,5.0,45.0,80.4795745040337,4.536585365853658,4.476795931341386,4.875,4.460807600950119,63.349188898145165,204.6631176723114
851,장안구,파장동,야간,서리/결빙,눈,39.0,1.0,3.0,2.0,45.0,84.14637645279508,4.63265306122449,4.488599348534202,4.875,3.5714285714285716,62.56768098118726,206.92992587914642
852,권선구,금곡동,주간,젖음/습기,맑음,34.0,2.0,4.0,5.0,45.0,79.57729374788283,4.0256410256410255,4.476795931341386,4.841059602649007,4.460807600950119,62.80430416058153,187.49366314982424
853,장안구,송죽동,주간,서리/결빙,기타,39.0,2.0,3.0,1.0,45.0,84.0886975286372,4.428571428571429,4.476795931341386,4.875,4.833333333333333,63.61370069324615,201.12621091030184
854,장안구,조원동,주간,기타,비,37.0,2.0,2.0,4.0,45.0,82.28413601633545,4.770833333333333,4.476795931341386,4.666666666666667,4.798319327731092,63.71261525907248,214.0010358402738
855,장안구,조원동,주간,적설,맑음,37.0,2.0,1.0,5.0,45.0,82.28413601633545,4.770833333333333,4.476795931341386,4.25,4.460807600950119,62.95843686562484,212.02846320076668
856,장안구,연무동,주간,서리/결빙,기타,39.0,2.0,3.0,1.0,45.0,84.0886975286372,3.9591836734693877,4.476795931341386,4.875,4.833333333333333,63.14431293814411,182.82008846132223
857,장안구,연무동,주간,기타,눈,39.0,2.0,2.0,2.0,45.0,84.0886975286372,3.9591836734693877,4.476795931341386,4.666666666666667,3.5714285714285716,61.67407484290601,179.83794560417937
858,팔달구,지동,야간,젖음/습기,맑음,35.0,1.0,4.0,5.0,45.0,80.5372534281916,4.536585365853658,4.488599348534202,4.841059602649007,4.460807600950119,63.327051917986985,204.93736356875883
859,장안구,연무동,주간,적설,흐림,39.0,2.0,1.0,3.0,45.0,84.0886975286372,3.9591836734693877,4.476795931341386,4.25,4.421875,62.107854604810775,180.87738012798889
860,장안구,연무동,야간,적설,비,39.0,1.0,1.0,4.0,45.0,84.14637645279508,3.9591836734693877,4.488599348534202,4.25,4.798319327731092,62.496102349734684,182.34003992476468
861,장안구,연무동,야간,기타,흐림,39.0,1.0,2.0,3.0,45.0,84.1463764527951,3.9591836734693877,4.488599348534202,4.666666666666667,4.421875,62.536324688670256,181.49572094717365
862,권선구,호매실동,야간,젖음/습기,비,36.0,1.0,4.0,4.0,45.0,81.43953418434246,4.232558139534884,4.488599348534202,4.841059602649007,4.798319327731092,63.360536418449186,195.41820809331043
863,장안구,파장동,주간,서리/결빙,기타,39.0,2.0,3.0,1.0,45.0,84.0886975286372,4.63265306122449,4.476795931341386,4.875,4.833333333333333,63.81778232589921,209.0853945837712
864,장안구,파장동,주간,기타,눈,39.0,2.0,2.0,2.0,45.0,84.0886975286372,4.63265306122449,4.476795931341386,4.666666666666667,3.5714285714285716,62.34754423066111,206.10325172662834
865,장안구,연무동,야간,젖음/습기,기타,39.0,1.0,4.0,1.0,45.0,84.1463764527951,3.9591836734693877,4.488599348534202,4.841059602649007,4.833333333333333,63.12217595798593,183.09433435776967
866,장안구,파장동,주간,적설,흐림,39.0,2.0,1.0,3.0,45.0,84.0886975286372,4.63265306122449,4.476795931341386,4.25,4.421875,62.78132399256587,207.14268625043786
867,권선구,호매실동,야간,건조,흐림,36.0,1.0,5.0,3.0,45.0,81.43953418434248,4.232558139534884,4.488599348534202,4.444769140853302,4.421875,62.58780162892239,192.35016307605656
868,장안구,조원동,주간,서리/결빙,흐림,37.0,2.0,3.0,3.0,45.0,82.28413601633545,4.770833333333333,4.476795931341386,4.875,4.421875,63.54450426467472,213.36505019601609
869,장안구,조원동,주간,건조,기타,37.0,2.0,5.0,1.0,45.0,82.28413601633547,4.770833333333333,4.476795931341386,4.444769140853302,4.833333333333333,63.52573173886136,212.53160423361595
870,권선구,호매실동,야간,서리/결빙,맑음,36.0,1.0,3.0,5.0,45.0,81.43953418434246,4.232558139534884,4.488599348534202,4.875,4.460807600950119,63.05696508901921,193.78973037654063
871,권선구,금곡동,야간,건조,맑음,34.0,1.0,5.0,5.0,45.0,79.63497267204073,4.0256410256410255,4.488599348534202,4.444769140853302,4.460807600950119,62.419817115978645,185.88827792934617
872,장안구,송죽동,주간,기타,눈,39.0,2.0,2.0,2.0,45.0,84.0886975286372,4.428571428571429,4.476795931341386,4.666666666666667,3.5714285714285716,62.14346259800805,198.14406805315897
873,팔달구,지동,야간,건조,비,35.0,1.0,5.0,4.0,45.0,80.5372534281916,4.536585365853658,4.488599348534202,4.444769140853302,4.798319327731092,63.26827318297226,204.6862101686031
